FoodCost,TotalExpenses,age,FamilySize,townSize,ShopTJ
0.184224883,1759632,45,4,3,1
0.564720066,411418,60,2,3,1
0.303322964,1019692,46,4,3,1
0.160614338,926916,36,2,3,1
0.255524396,959924,56,2,3,1
0.378877818,941380,40,6,3,1
0.422996274,1114998,84,3,3,0
0.239817136,869279,66,2,3,1
0.402106985,166304,77,2,3,1
0.546805704,285008,60,2,3,1
0.494632742,975172,32,4,3,1
0.455950677,250106,57,3,3,1
0.299997115,208002,44,5,3,1
0.535588203,329716,59,7,3,1
0.501785973,730694,33,6,3,1
0.389110099,293336,54,2,2,1
0.641745871,579195,31,6,2,1
0.571636888,230419,45,2,2,1
0.517637381,622428,53,6,3,1
0.413915531,597117,32,4,3,1
0.358137716,201967,67,2,3,1
0.282506569,653068,69,2,3,1
0.42624285,734783,30,5,3,0
0.636435836,754219,49,7,3,1
0.71042222,93032,72,2,3,1
0.384979896,930646,49,5,3,1
0.604041865,323514,53,6,3,0
0.56670578,254813,76,2,3,1
0.75995273,1042528,57,4,3,1
0.583663627,264159,71,2,3,1
0.566784063,170647,66,1,3,0
0.346504174,315748,63,2,3,1
0.092571544,3758520,40,5,3,1
0.405326074,714072,47,5,3,1
0.43884212,335337,48,5,3,1
0.37132591,1783673,58,3,3,1
0.309349364,383256,71,2,3,1
0.267294448,1449338,42,4,3,1
0.158475416,1560242,50,4,3,1
0.354812742,547827,36,6,3,1
0.464853171,796914,53,4,2,1
0.28089721,836192,55,3,2,1
0.839429301,1160822,33,5,2,1
0.531545598,364409,63,4,2,1
0.444901799,136048,73,1,2,1
0.400200703,394612,37,7,2,1
0.35004869,447732,65,2,2,1
0.383922613,593380,47,6,2,1
0.356751811,736669,55,4,2,1
0.420076734,177758,77,2,2,1
0.479106529,745855,51,5,2,1
0.313652433,765446,45,4,2,1
0.321781463,990287,60,7,2,1
0.150143057,1945025,39,5,2,1
0.416254608,413372,67,2,3,1
0.623424834,316792,71,2,3,1
0.341881939,899211,42,6,3,1
0.44831342,1814204,35,4,3,1
0.201473828,1408441,37,7,3,1
0.463637328,905104,46,5,3,1
0.51264327,495916,72,5,3,1
0.452850085,1365538,49,3,2,1
0.469487573,351660,52,3,2,1
0.166413303,1194592,67,4,2,1
0.312293312,780766,44,4,2,1
0.636004672,386972,39,4,2,1
0.467872039,210502,49,3,2,0
0.58894542,940678,38,7,2,1
0.460371869,200716,65,1,2,0
0.392491632,622026,49,5,2,1
0.766281158,537385,68,1,2,0
0.626597186,219918,50,13,2,1
0.394271627,617767,45,5,2,1
0.515704457,391131,73,2,2,1
0.647280734,681250,33,3,2,1
0.303527176,761856,34,4,2,1
0.415223821,1291660,61,4,3,0
0.53694182,943849,37,6,3,1
0.308197992,578044,57,5,3,1
0.664005171,307847,29,6,3,1
0.373478906,948166,48,10,3,1
0.350912961,433589,48,4,3,1
0.526583071,166196,69,1,3,0
0.282508341,940574,60,8,3,1
0.729524828,235578,50,3,3,1
0.815143011,913636,42,11,3,1
0.491510263,780354,49,6,3,1
0.465119043,673032,58,7,3,1
0.60925065,824915,40,9,3,1
0,174390,64,1,3,1
0.407999671,1094295,45,9,2,1
0.559328301,91946,76,1,2,0
0.66941643,364395,52,5,2,1
0.29748736,828889,59,5,2,1
0.39751201,699199,45,5,2,1
0.410479965,726262,52,6,2,1
0.677909765,146816,78,2,2,1
0.432594531,690938,73,3,2,1
0.601082945,143867,77,2,3,1
0.571785974,49564,74,2,3,1
0.463963859,602978,43,4,3,1
0.429054761,477636,68,3,3,1
0.513977555,512536,38,8,3,1
0.584028422,624860,62,4,3,1
0.480709555,600038,49,6,3,1
0.707451028,199194,26,5,3,1
0.659901465,441672,68,2,3,1
0.302879344,1550492,46,5,3,1
0.324857326,799551,61,3,3,1
0.300825275,1174396,45,7,3,1
0.439321573,94218,71,1,3,0
0.434841209,780524,42,7,3,1
0.57681587,368804,38,4,3,1
0.319549746,1135360,53,5,3,1
0.634015912,398684,52,4,3,1
0.509498315,774032,50,4,3,1
0.619599524,307334,70,2,3,1
0.224034894,2660407,57,4,3,1
0.373247337,774607,54,3,3,1
0.190970793,2215920,48,5,2,1
0.576949605,704630,34,4,2,1
0.523184802,682818,35,4,2,1
0.251165226,1879464,44,6,2,0
0.394022363,417824,48,5,2,1
0.467367591,730654,35,4,2,1
0.466764728,444618,59,2,2,1
0.537590885,1040598,58,7,2,1
0.648803822,1323716,69,3,2,1
0.601096311,1267524,63,3,2,1
0.630892135,478795,67,2,2,1
0.443465326,778478,52,4,2,1
0.333861942,207463,69,2,2,1
0.454936607,383482,71,3,2,1
0.704722486,208746,49,5,2,1
0.390056026,807484,74,4,2,1
0.227362627,1367683,57,4,2,1
0.580600841,465814,33,4,2,1
0.284832183,1041343,28,4,2,1
0.54175952,653360,28,4,3,1
0.282299719,929296,33,4,3,1
0.56574844,1813640,24,3,3,1
0.383347605,492806,51,4,3,1
0.750104089,312234,54,4,3,0
0.632598465,204844,70,2,3,1
0.551466139,472602,46,4,3,1
0.559572796,259548,75,2,3,1
0.419527602,436920,61,4,3,1
0.446906319,280184,68,1,3,0
0.770751676,224259,73,3,3,0
0.465052991,445360,35,5,3,1
0.435980357,100188,80,1,3,1
0.417068568,133532,78,2,3,1
0.617428177,512228,60,2,3,1
0.333673462,1117224,40,4,3,0
0.533817462,424130,35,5,3,1
0.539495189,402606,54,4,3,1
0.166424676,2680540,36,5,4,1
0.259044255,2683665,45,3,4,1
0.161321793,2847526,45,5,4,1
0.155569269,2006206,66,3,4,1
0.245893447,1206669,40,6,4,1
0.11381953,4568636,50,6,4,1
0.303243822,1568520,58,4,4,1
0.209660939,1832120,58,2,4,1
0.204312375,1258054,50,2,4,1
0.508669816,656300,49,6,4,1
0.222001625,1678276,60,3,4,1
0.339587105,439628,34,4,4,1
0.264669029,1968058,71,5,4,1
0.478069281,917047,44,10,4,1
0.336811452,479378,27,3,4,1
0.315772927,292628,29,4,4,1
0.025331519,287389,52,4,4,0
0.350025935,169656,48,2,4,0
0.445689693,573915,40,5,4,1
0.458842372,300321,56,3,4,1
0.734159102,581438,45,10,4,1
0.513377577,316126,55,5,4,1
0.470653221,948622,55,4,4,1
0.281605077,1015976,32,4,4,1
0.240988557,1863242,67,7,4,1
0.350715145,611904,64,3,4,1
0.415764277,912392,48,2,4,1
0.311318065,1304852,54,4,4,1
0.2676071,682239,47,4,4,1
0.441126195,991018,69,2,4,1
0.501684169,656110,51,6,4,1
0.300961961,626325,38,3,4,1
0.451172107,823730,51,5,4,1
0.483799724,681439,28,5,4,1
0.280715371,1015306,58,5,4,1
0.442812934,327985,66,2,4,1
0.163897773,1079673,53,4,4,1
0.418397335,1070829,48,6,4,1
0.402258872,1304722,48,5,4,1
0.352895914,829151,40,5,4,1
0.580072322,456019,52,4,4,1
0.546847712,345844,84,2,4,1
0.217103383,2127392,58,5,4,1
0.078532388,589311,45,1,4,0
0.143243663,1325378,37,4,4,1
0.399551962,1503444,44,7,4,1
0.499050552,370215,65,2,4,0
0.3374123,1871716,58,7,4,1
0.448091616,425779,29,2,4,0
0.410456978,505232,65,3,4,1
0.530768919,345446,76,3,4,0
0.443361754,366166,48,4,4,1
0.495228504,671278,45,6,4,1
0.254073641,513300,75,2,4,1
0.281455493,3505890,51,4,4,1
0.279933331,730774,56,2,4,1
0.204016851,1866238,47,4,4,1
0.319666812,560884,26,3,4,1
0.142991917,323291,54,1,4,0
0.626333984,903122,40,4,4,1
0.260900903,893504,45,4,4,1
0.285131034,1944271,49,5,4,1
0.349858997,633318,76,2,4,1
0.453835554,169806,79,1,4,0
0.562984192,819277,40,6,4,1
0.331967952,982143,47,4,4,1
0.512732067,1824095,36,5,4,1
0.300120521,801518,30,3,4,1
0.326750046,463902,57,2,4,1
0.422207313,733308,40,5,4,1
0.380260139,905822,29,5,4,1
0.243412008,1124546,39,4,4,1
0.172125162,662820,21,2,4,1
0.278498368,1718344,40,7,4,1
0.334203225,1018518,26,3,4,1
0.353998787,1009156,32,4,4,1
0.371658609,1022067,64,4,4,1
0.517501457,482217,43,5,4,1
0.283255023,898992,46,5,4,1
0.319508115,717891,33,3,4,1
0.21426093,599456,48,4,4,1
0.304380078,903226,56,6,4,1
0.436615731,579292,33,4,4,1
0.263760612,1400937,40,6,4,1
0.142660281,1587043,30,3,4,1
0.20652528,1129760,30,3,4,1
0.208651464,1102796,55,3,4,1
0.199302357,1605119,38,6,4,1
0.248291422,1077943,32,3,4,1
0.037498908,1121846,34,1,4,0
0.217687926,1246206,35,4,4,1
0.222456874,902521,31,4,4,1
0.148840787,728080,29,3,4,1
0.392338289,599605,40,4,4,1
0.281063364,1269180,48,5,4,1
0.411413445,778205,42,5,4,1
0.273653474,694528,22,3,4,1
0.423414628,912609,47,6,4,1
0.505732175,1082399,32,4,4,1
0.482154064,740925,53,7,4,1
0.201706588,998718,45,4,4,1
0.445728926,679911,34,5,4,1
0.200735943,1915910,45,5,4,0
0.375888366,369780,69,1,4,0
0.264096438,963027,26,4,4,0
0.398707698,1431244,53,3,4,1
0.131186635,615581,24,3,4,1
0.176614294,1742124,36,4,4,1
0.32819369,618720,42,4,4,1
0.472414802,396372,26,3,4,1
0.577063197,148774,67,1,4,0
0.347886109,964856,42,5,4,1
0.130092068,1564492,30,4,4,1
0.250522545,949200,47,6,4,1
0.770124602,192774,76,2,4,1
0.687744923,179648,59,1,4,0
0.547789091,471028,85,2,4,1
0.224314882,2822140,50,6,4,1
0.200659737,2281514,50,7,4,1
0.207098861,943588,56,4,4,1
0.271085531,1342366,29,4,4,1
0.337887267,831662,46,5,4,1
0.279828463,577368,34,4,4,1
0.68466751,308430,69,3,4,1
0.532912697,960450,46,5,4,1
0.290877893,1160927,34,5,4,1
0.347118664,678765,47,5,4,1
0.363472272,547365,29,5,4,1
0.288489737,1039316,38,4,4,1
0.462574717,582868,45,3,4,0
0.275820926,1079512,48,6,4,1
0.213656122,1109334,40,4,4,1
0.250524709,440244,62,3,4,1
0.63636228,335111,37,6,4,1
0.36410797,1248344,52,3,4,1
0.450664504,801350,31,5,4,1
0.175886813,1985254,57,6,4,1
0.465623237,404052,38,4,4,1
0.431763357,657462,44,5,4,0
0.365294445,1076600,54,4,4,1
0.216021777,802308,26,3,4,1
0.495443666,411954,66,3,4,1
0.534207492,501206,35,3,4,0
0.268057651,538899,56,3,4,1
0.337830544,1585872,45,9,4,1
0.264502274,1804355,50,8,4,1
0.403127016,1029224,41,5,4,0
0.351114739,392020,76,2,4,1
0.217592902,1614060,29,3,4,1
0.257138473,716890,30,4,4,1
0.315426618,1189107,31,6,4,1
0.326771914,832899,30,5,4,1
0.498220399,1593335,38,5,4,1
0.594873259,462243,43,2,4,1
0.312369934,1105689,46,5,4,1
0.604153387,387491,45,6,4,1
0.271696693,829101,31,3,4,1
0.599707139,264289,56,1,4,0
0.445177817,537547,33,3,4,1
0.48897907,553946,53,3,4,1
0.511037995,696911,55,4,4,1
0.312120093,682404,31,5,4,1
0.477531441,869949,33,5,4,1
0.501462227,764245,57,4,4,0
0.599222073,275090,52,3,4,0
0.289645854,609862,33,3,4,1
0.249597466,1148970,47,6,4,1
0.370249012,772734,40,4,4,1
0.520948423,228084,39,6,4,1
0.530679385,205480,81,2,4,1
0.529780061,161954,80,2,4,1
0.462406945,558002,53,6,4,1
0.480190195,755434,54,4,4,1
0.381824129,1284120,46,6,4,1
0.275408964,962554,43,5,4,1
0.295327981,217101,78,2,4,1
0.387737319,885940,52,6,4,1
0.326413316,1025142,35,5,4,1
0.485665508,689421,41,6,4,1
0.268727147,821815,60,2,4,1
0.289242066,1066636,46,4,4,1
0.497140008,886366,51,5,4,0
0.391094489,678097,42,5,4,1
0.494466591,555896,49,2,4,0
0.282149643,1334696,44,4,4,1
0.280427596,689062,33,2,4,1
0.375902232,362573,20,2,4,0
0.354104707,762588,40,5,4,1
0.367408196,766254,41,5,4,1
0.448470021,761906,59,4,4,1
0.410586151,869060,43,6,4,1
0.702432458,124812,67,2,4,1
0.546419934,323751,69,3,4,1
0.36613674,799734,44,4,4,1
0.293700398,626230,59,4,4,1
0.441867902,506622,57,5,4,1
0.577589008,1123297,57,6,4,1
0.61907545,578314,35,4,4,1
0.503655998,434765,51,2,4,0
0.191894454,688837,84,2,4,1
0.155502344,1282090,60,2,4,1
0.262570309,938720,49,4,4,1
0.330522923,1540226,34,6,4,1
0.280756524,873839,38,5,4,1
0.342423446,818215,38,5,4,1
0.278208181,1332858,39,5,4,1
0.440120159,1479705,49,7,4,1
0.297407278,562999,34,5,4,1
0.434192152,833548,56,4,4,1
0.506820686,421072,48,4,4,1
0.116773817,1133302,44,2,4,1
0.41420616,1217500,30,5,4,1
0.328353598,576135,69,2,4,1
0.388559832,882994,30,3,4,1
0.229980068,2864770,53,4,4,1
0.113397822,1417417,30,3,4,1
0.147402713,1323612,26,2,4,0
0.130307847,1726312,34,3,4,1
0.335135627,1098230,46,5,4,1
0.204929506,2321774,69,4,4,1
0.205085876,862585,45,2,4,0
0.129763901,1361673,35,4,4,1
0.570500358,1241710,57,2,4,0
0.658553038,210510,67,2,4,0
0.315309208,185862,26,1,4,1
0.65741272,285860,54,2,4,1
0.377121078,1733788,47,4,4,0
0.146066501,319334,46,1,4,1
0.344456885,1461164,53,6,4,1
0.535822474,503092,30,6,2,1
0.519307443,235013,99,4,2,0
0.676375498,347038,37,6,2,1
0.510451832,151074,61,2,2,1
0.312735597,291812,39,4,2,1
0.548922749,397586,43,5,2,1
0.28431977,1281346,55,3,2,1
0.332011503,609256,49,8,2,1
0.655590305,347888,49,5,2,1
0.346713127,746150,53,4,2,1
0.455417031,219456,65,1,2,0
0.509052742,495430,50,5,2,1
0.423204702,508690,54,3,2,0
0.322016999,936758,49,4,2,1
0.311866611,442856,68,2,2,1
0.525954994,773146,63,4,2,1
0.655188699,1211132,47,10,2,1
0.391649231,302056,60,3,2,1
0.277971196,1212399,51,4,3,1
0.25612393,1474380,48,5,3,1
0.254890627,1214466,53,4,3,1
0.115280893,2775898,38,6,3,1
0.368772703,1398520,38,7,3,1
0.491147696,322176,80,3,3,0
0.569303969,1728054,40,10,3,1
0.125897083,1315932,24,2,3,1
0.370872131,309724,54,1,3,0
0.424588399,1151600,58,10,3,1
0.393852136,487584,61,2,3,1
0.42161932,488526,38,5,3,1
0.506541126,482180,72,3,3,1
0.587765957,440672,76,4,3,0
0.503362391,417560,26,4,3,1
0.691717538,145464,68,1,2,0
0.445520685,557909,65,2,2,1
0.275804932,615580,36,4,2,1
0.57879038,560887,66,2,2,1
0.747092105,417828,72,3,2,1
0.2572634,1084616,43,4,2,1
0.36928117,289373,62,5,2,1
0.394990604,745000,45,4,2,1
0.637520919,53181,85,1,2,0
0.293507646,378784,58,2,2,1
0.233081637,1469099,43,6,2,1
0.253166042,749911,52,4,2,1
0.192546385,1596353,30,3,2,1
0.214027768,445830,64,2,2,1
0.448577794,270214,48,3,3,1
0.071158141,2427607,28,3,3,1
0.489507606,218301,62,2,3,1
0.456188773,734766,71,8,3,1
0.290219937,1099952,53,4,3,1
0.450775453,198529,71,2,3,1
0.605754864,519352,49,6,3,1
0.519633547,370361,63,2,3,1
0.53481202,260772,32,8,3,1
0.52773174,337285,65,3,3,1
0.431943103,437002,40,4,3,1
0.327030293,547778,56,2,3,1
0.462572357,545212,59,2,3,1
0.42766484,1342238,52,8,3,1
0.218206483,931778,40,5,3,1
0.468606394,815166,56,5,3,1
0.422302975,909224,51,4,3,1
0.425749124,949376,54,2,3,1
0.582590438,348636,66,2,3,1
0.546985088,141364,56,2,3,1
0.223617539,646926,28,3,3,1
0.328301004,744122,82,3,3,1
0.610636295,545942,37,6,2,1
0.426728809,798165,64,6,2,1
0.259878136,1416664,39,5,2,1
0.614989686,305410,56,2,2,1
0.307528224,978863,30,3,2,1
0.193459356,626819,35,5,2,1
0.497066915,420547,58,3,2,1
0.576811678,486814,61,2,2,1
0.59459229,117277,62,1,2,0
0.165578099,944666,48,4,2,1
0.638043073,203748,33,5,2,1
0.429912823,657631,51,3,2,1
0.356537478,883980,74,4,2,1
0.295373365,757008,47,7,3,1
0.186656764,751347,57,3,3,1
0.183869292,955048,64,2,3,0
0.161852546,440475,85,3,3,0
0.358118333,1929608,52,4,3,1
0.396046575,1051038,68,4,3,1
0.0756324,1307006,31,3,3,1
0.623872317,568533,45,3,3,1
0.179221568,1983422,41,5,3,1
0.66722394,622076,64,3,3,1
0.403035929,1864866,50,7,3,1
0.585573668,727198,60,2,3,1
0.312506081,1459466,61,10,3,1
0.613061222,1434904,52,8,3,1
0.554934164,847560,40,4,3,1
0.585726272,706767,34,6,3,1
0.447121305,700821,27,4,3,1
0.720891575,244242,78,2,3,1
0.4564072,543576,43,2,3,1
0.371525438,590506,32,4,3,1
0.398469621,455312,48,8,3,1
0.718478214,93364,76,2,3,1
0.522554616,362121,60,2,3,1
0.487056399,593073,52,4,3,1
0.497982349,551136,42,5,3,1
0.423929867,319166,67,3,3,1
0.309760276,691128,34,5,3,1
0.595170817,392116,44,5,3,1
0.743918969,162308,75,2,3,0
0.351373155,580124,75,2,3,1
0.424255647,485858,70,2,3,0
0.362805046,691126,53,4,3,1
0.707550928,140592,80,1,3,0
0.738644194,169803,73,2,3,0
0.529414421,221490,76,2,3,1
0.331874891,1064835,25,4,3,1
0.211347249,812426,56,5,3,1
0.515433269,263716,75,2,3,1
0.392065745,641270,57,4,3,1
0.365558108,1156336,53,4,3,1
0.352134228,745000,56,3,3,1
0.603655983,205362,75,2,3,0
0.451641621,271835,80,1,3,0
0.379042171,405939,43,2,3,1
0.242207817,721364,32,4,3,1
0.219728981,720615,28,6,3,1
0.402392484,794488,28,4,3,1
0.251100657,1126146,43,4,3,1
0.350035121,580856,56,4,3,1
0.601648527,531626,57,7,3,1
0.186665723,2147518,59,4,3,1
0.640002471,323780,76,2,3,1
0.655490326,481374,48,5,3,1
0.548828543,691276,61,4,3,1
0.567317298,356372,35,1,3,1
0.227378518,510444,63,4,3,1
0.695408806,220814,60,3,3,1
0.510049216,463469,37,5,3,1
0.505424022,415651,48,4,3,1
0.523005193,286544,57,4,3,1
0.403156502,1150134,53,8,3,1
0.442538772,383650,57,3,3,1
0.681809311,625166,48,7,3,0
0.496708547,327363,43,4,3,1
0.445856719,537195,40,8,3,1
0.374398917,730141,32,6,3,1
0.512111271,610258,27,3,3,1
0.247254266,661845,47,5,3,1
0.474457387,589094,58,6,3,1
0.250361873,1582046,64,2,3,0
0.355419749,621800,56,3,3,1
0.516441765,616418,88,2,3,1
0.490330684,687846,43,6,3,1
0.345963195,1222130,44,5,3,1
0.409916205,706964,54,4,3,1
0.332636073,419738,35,2,3,1
0.541521646,687256,37,6,3,1
0.454624967,555658,56,5,3,1
0.528690442,316412,75,2,3,1
0.463332682,982128,53,4,3,1
0.415919448,1110340,58,5,3,1
0.422536408,517740,47,5,3,1
0.603801843,440681,45,5,3,1
0.312940964,898457,57,4,3,1
0.578909939,195457,74,1,3,0
0.553650954,252838,37,5,3,1
0.500593369,428907,43,6,3,1
0.157338879,1145502,54,4,3,1
0.240853317,1417809,53,6,3,1
0.199626987,817665,55,1,3,0
0.450487231,666727,44,7,3,1
0.134938619,2197325,53,3,3,1
0.410694311,678529,37,6,3,1
0.475004706,233724,76,1,3,0
0.573599706,407950,79,2,3,1
0.232702853,552172,72,3,3,1
0.577616641,294022,75,2,3,1
0.366948898,711238,47,4,3,1
0.553008556,284256,48,2,3,0
0.232201015,1157566,32,5,3,1
0.143885357,989510,49,2,3,1
0.264149427,1393166,42,6,3,1
0.495331101,670929,53,6,3,1
0.351064534,181300,74,1,2,0
0.184025293,614872,59,4,2,1
0.321424209,613955,25,3,2,1
0.325953475,803403,36,5,2,1
0.242907003,1321691,52,8,2,1
0.39005222,594987,43,4,2,1
0.359493085,639634,48,5,2,1
0.317486338,1005322,58,6,2,1
0.569696091,413940,69,4,2,1
0.434281686,839842,36,4,2,1
0.467212306,1054664,50,6,2,1
0.16545663,272168,57,2,2,1
0.146214573,992596,31,3,2,1
0.482817042,240820,38,6,2,1
0.436751957,200022,77,3,2,1
0.532572897,124490,60,3,2,1
0.4956273,646397,48,5,2,1
0.420497972,153342,72,2,2,1
0.192364372,297893,82,3,2,1
0.573234214,432612,47,5,3,1
0.427915467,817339,51,5,3,1
0.195355753,2337602,53,9,3,1
0.201509752,853120,56,5,3,1
0.399666161,527200,54,4,3,1
0.218719783,1261724,68,3,3,1
0.341869656,566286,58,2,3,1
0.593541729,550364,35,4,3,1
0.465052807,410362,72,2,3,1
0.441724566,565058,56,2,3,1
0.441137497,970482,44,5,3,1
0.335757792,426212,31,4,3,1
0.586204967,285900,71,2,3,1
0.376893587,698542,58,3,3,1
0.506662733,460922,52,4,3,1
0.454022733,856010,45,3,2,1
0.481594839,339796,70,2,2,1
0.538272132,346427,65,2,2,1
0.568815674,429299,80,2,2,1
0.37172002,150382,84,1,2,0
0.538767944,362516,61,2,2,1
0.653283628,377692,44,4,2,1
0.500811587,425709,52,4,2,1
0.479575273,746644,27,3,2,1
0.715602813,294370,48,2,2,1
0.661587271,739458,53,5,2,1
0.514591637,691492,58,4,3,1
0.564337491,1704838,33,7,3,1
0.317902993,969000,42,4,3,1
0.22097027,622672,35,6,3,1
0.420591109,1223868,44,5,3,1
0.493408921,729926,47,4,2,1
0.381859066,486965,77,2,2,1
0.669123824,1671308,53,12,2,1
0.570339739,320658,38,3,2,0
0.676692235,267649,55,4,2,1
0.537626159,422286,72,3,2,1
0.512918548,782557,53,3,2,1
0.768476988,251042,55,4,2,1
0.722313093,238434,75,2,2,1
0.73207846,282844,35,6,2,1
0.621979509,289688,59,2,2,0
0.841893506,206791,46,2,2,1
0.782934471,847744,51,7,2,1
0.61971241,487013,24,3,2,1
0.420652721,337970,81,2,2,1
0.364103235,672952,60,4,2,1
0.421896041,297040,28,3,2,1
0.391819994,872860,33,7,2,1
0.381066481,557572,65,5,2,0
0.417934668,170084,97,1,2,0
0.455005366,847990,42,5,2,1
0.301260887,2917073,71,7,2,1
0.424070812,880419,72,6,2,0
0.479764131,1112480,59,5,2,1
0.225065739,1563010,25,3,2,0
0.245144479,842752,60,4,2,1
0.422068424,764350,40,6,2,1
0.620292137,284524,46,3,2,1
0.457259776,1029288,66,4,2,1
0.708524656,1021836,34,6,2,1
0.417832837,794624,37,6,2,1
0.533519821,835088,43,6,2,1
0.434628161,910958,49,4,2,1
0.586484148,967501,45,6,2,1
0.438222945,134087,50,1,2,0
0.559669482,380010,58,3,2,1
0.349539416,1554766,31,4,3,1
0.036514984,6171932,31,4,3,1
0.350563676,497804,55,3,3,1
0.4686318,682634,68,2,3,1
0.747055803,490796,69,2,3,1
0.22451419,1816295,41,4,3,1
0.706122301,2588798,50,7,3,1
0.732338871,1372534,59,2,3,1
0.482802153,871330,52,4,3,1
0.531005051,137784,26,4,3,1
0.457897263,850016,48,5,3,1
0.689234216,2681579,44,5,3,1
0.443701805,1078436,47,6,3,1
0.289162743,1292255,50,4,2,1
0.66578196,552349,44,5,2,1
0.292059671,687969,24,4,2,1
0.319866832,1549920,29,4,2,1
0.582233819,364479,45,2,2,1
0.177837361,1169608,50,6,2,1
0.305904373,736217,24,3,2,1
0.330827068,138320,69,1,2,1
0.443698529,396828,71,2,2,1
0.366128001,688120,56,7,2,1
0.495283306,657240,65,3,2,1
0.362532944,912535,63,2,4,1
0.492951559,728388,56,3,4,1
0.28202083,1270587,32,4,4,1
0.300609371,1659416,45,4,4,1
0.414167527,888539,54,4,4,1
0.213519399,1205024,54,3,4,1
0.304668168,646185,48,5,4,1
0.545159043,447928,35,5,4,0
0.699716314,184006,62,1,4,0
0.506979405,667822,62,2,4,0
0.245097204,1326641,41,5,4,1
0.525174657,215852,61,2,4,0
0.279838789,469942,35,3,4,1
0.684984321,155624,44,2,4,1
0.286265916,1135853,41,5,4,1
0.498209274,1413952,52,5,4,1
0.269984643,434321,65,1,4,0
0.436369159,632052,70,2,4,1
0.228777365,1733126,57,4,4,1
0.334983693,679448,62,2,4,1
0.206087648,1233087,62,2,4,1
0.501044855,543616,28,3,4,1
0.511185558,359392,67,2,4,1
0.326288889,377224,63,1,4,0
0.240911687,633726,43,6,4,1
0.587105771,261016,55,2,4,1
0.261693371,1001080,22,2,4,1
0.33242968,931036,37,4,4,1
0.295290193,1060638,38,6,4,1
0.502459816,571994,36,3,4,1
0.529606432,568694,55,3,4,1
0.478318003,340928,30,1,4,0
0.004239593,2686107,30,2,4,1
0.0573912,2037734,48,5,4,1
0.096976809,1567880,57,5,4,1
0.502942392,1355360,65,2,4,0
0.228619272,1084493,81,2,4,1
0.523917985,1767582,45,5,4,1
0.192211474,1656488,75,3,4,1
0.11262868,1855087,56,2,4,1
0.432922732,355657,55,3,4,1
0.392358324,784854,65,2,4,1
0.225534713,574794,63,3,4,1
0.244595421,938186,63,3,4,1
0.277038762,1391040,60,2,4,1
0.391110106,990248,74,7,4,1
0.229019727,1262424,49,4,4,1
0.331354715,543140,73,3,4,1
0.317672979,1142886,43,4,4,1
0.457094542,868118,41,10,4,1
0.32839756,456666,46,5,4,0
0.128595011,952292,29,2,4,1
0.262829714,1894976,59,5,4,1
0.128259839,2412696,35,4,4,1
0.118413586,2195694,50,7,4,1
0.375619616,1141836,48,4,4,1
0.273923665,825208,38,3,4,1
0.357304908,906240,38,3,4,1
0.549770836,303712,36,4,4,1
0.269695635,1051007,54,2,4,1
0.26646544,690431,34,3,4,1
0.308270786,1096776,26,3,4,1
0,267740,43,4,4,1
0.353665521,474912,51,5,4,1
0.257846855,568508,56,4,4,1
0.496804555,493828,67,2,4,1
0.343048724,951480,60,2,4,1
0.222303315,885133,38,3,4,1
0.119129415,2533883,60,3,4,1
0.37596463,983667,49,2,4,1
0.792917336,220482,67,2,4,1
0.087962574,511945,49,1,4,0
0.395745926,307470,54,1,4,0
0.391250187,240828,81,2,4,1
0.284450032,976748,58,5,4,1
0.187875415,1599230,64,5,4,1
0.235896112,1796774,45,3,4,1
0.317378584,1558303,52,4,4,1
0.388238992,1435013,48,3,4,1
0.461938101,575904,30,5,4,1
0.210005017,2028942,44,4,4,1
0.157960766,3191552,29,6,4,1
0.316656697,939478,74,2,4,1
0.377332412,596164,23,3,4,1
0.193707314,1213377,65,3,4,1
0.183059811,1033979,24,3,4,1
0.344255446,1936469,64,4,4,1
0.348705939,1076070,39,3,4,1
0.253284822,523316,35,4,4,1
0.132016573,1166702,54,3,4,1
0.632568986,77190,77,1,4,0
0.451170967,643357,64,2,4,1
0.177333499,2012750,50,4,4,1
0.197184418,1217297,65,4,4,1
0.380543073,500264,64,2,4,1
0.433659562,924504,59,3,4,1
0.565877299,272370,80,3,4,0
0.217480128,1514474,49,3,4,1
0.333172176,1712616,47,5,4,1
0.122840992,2574157,37,5,4,1
0.276060038,2151503,49,7,4,1
0.275098689,704489,64,2,4,1
0.368998443,1212352,44,3,4,1
0.322026013,924298,65,2,4,1
0.282912155,1422081,53,3,4,1
0.629764991,237225,75,1,4,0
0.262230811,899879,38,5,4,1
0.306003178,792397,42,4,4,1
0.260942332,1450742,47,4,4,1
0.216249729,1616150,48,4,4,1
